id задачи|Дата создания|Платформа|Способ связи|Кол-во откликов|Кол-во матчей
183555|2022-07-06T19:19:53.919281|admins|через телефон|0|0
183554|2022-07-06T19:18:02.049158|admins|через телефон|0|0
183553|2022-07-06T19:16:27.528990|admins|через телефон|3|0
183552|2022-07-06T19:11:54.799307|admins|через телефон|1|0
183551|2022-07-06T19:05:47.617930|admins|через телефон|0|0
183550|2022-07-06T19:02:34.055281|admins|через телефон|1|0
183549|2022-07-06T19:00:33.884231|admins|через телефон|1|0
183548|2022-07-06T18:50:36.947587|admins|через телефон|4|0
183547|2022-07-06T18:41:07.925626|admins|через телефон|0|0
183546|2022-07-06T18:30:55.813477|admins|через телефон|1|0
183545|2022-07-06T09:04:00.892009|admins|через телефон|0|0
183544|2022-07-06T08:54:01.724463|admins|через телефон|0|0
183543|2022-07-06T08:41:43.654625|ios|через приложение|5|0
183542|2022-07-06T08:40:22.086411|ios|через приложение|6|0
183541|2022-07-06T08:39:25.274264|ios|через приложение|9|0
183540|2022-07-06T08:33:00.519307|ios|через приложение|13|0
183539|2022-07-06T08:29:30.446833|web|через телефон|5|0
183538|2022-07-06T08:21:25.462519|admins|через телефон|3|0
183537|2022-07-06T08:20:25.912109|admins|через телефон|0|0
183536|2022-07-06T08:18:23.703796|admins|через телефон|2|0
183535|2022-07-06T08:17:19.363680|android|через телефон|6|0
183534|2022-07-06T08:16:23.635490|admins|через телефон|0|0
183533|2022-07-06T08:15:11.618485|admins|через телефон|2|0
183532|2022-07-06T08:13:06.368529|admins|через телефон|1|0
183531|2022-07-06T08:11:50.357708|admins|через телефон|3|0
183530|2022-07-06T08:09:30.746942|admins|через телефон|5|0
183529|2022-07-06T08:04:04.271980|admins|через телефон|1|0
183528|2022-07-06T07:59:41.406603|admins|через телефон|2|0
183527|2022-07-06T07:55:41.760687|admins|через телефон|5|0
183526|2022-07-06T07:51:04.901665|admins|через телефон|1|0
183525|2022-07-06T07:49:49.830695|admins|через телефон|0|0
183524|2022-07-06T07:48:51.929765|admins|через телефон|0|0
183523|2022-07-06T07:48:04.400298|admins|через телефон|5|0
183522|2022-07-06T07:47:07.004097|admins|через телефон|0|0
183521|2022-07-06T07:46:03.187119|admins|через телефон|1|0
183520|2022-07-06T07:43:15.922862|admins|через телефон|4|0
183519|2022-07-06T07:41:04.252247|admins|через телефон|4|0
183518|2022-07-06T07:38:45.214616|admins|через телефон|2|0
183517|2022-07-06T07:37:39.162545|admins|через телефон|0|0
183516|2022-07-06T07:36:14.043674|admins|через телефон|1|0
183515|2022-07-06T07:33:58.376694|admins|через телефон|2|0
183514|2022-07-06T07:33:46.058017|admins|через телефон|5|0
183513|2022-07-06T07:32:32.034384|admins|через телефон|5|0
183512|2022-07-06T07:28:58.270180|admins|через телефон|1|0
183511|2022-07-06T07:24:53.300992|admins|через телефон|1|0
183510|2022-07-06T07:22:31.486113|android|через телефон|1|0
183509|2022-07-06T07:21:24.632664|android|через приложение|1|0
183508|2022-07-06T06:56:07.732735|-|через приложение|1|0
183507|2022-07-06T06:40:49.080707|admins|через телефон|1|0
183506|2022-07-06T06:29:52.105137|admins|через телефон|4|0
183505|2022-07-06T06:20:08.579277|android|через приложение|6|1
183504|2022-07-06T06:17:21.009963|admins|через телефон|3|0
183503|2022-07-06T06:09:02.198160|admins|через телефон|1|0
183502|2022-07-06T06:08:45.485995|admins|через телефон|5|0
183501|2022-07-06T06:08:40.449651|android|через телефон|0|0
183500|2022-07-06T06:06:24.061249|admins|через телефон|0|0
183499|2022-07-06T06:06:12.695479|android|через приложение|0|0
183498|2022-07-06T06:03:42.493757|admins|через телефон|5|0
183497|2022-07-06T06:02:34.068933|admins|через телефон|4|0
183496|2022-07-06T06:01:41.480300|admins|через телефон|2|0
183495|2022-07-06T05:58:18.258668|admins|через телефон|2|0
183494|2022-07-06T05:56:28.638916|admins|через телефон|1|0
183493|2022-07-06T05:55:12.504141|admins|через телефон|0|0
183492|2022-07-06T05:49:24.170248|admins|через телефон|0|0
183491|2022-07-06T05:48:04.344338|android|через телефон|1|0
183490|2022-07-06T05:47:44.735689|admins|через телефон|4|0
183489|2022-07-06T05:44:05.461847|admins|через телефон|1|0
183488|2022-07-06T05:43:19.319162|android|через приложение|1|0
183487|2022-07-06T05:42:40.816746|android|через приложение|0|0
183486|2022-07-06T05:41:18.666937|android|через телефон|0|0
183485|2022-07-06T05:30:12.569005|admins|через телефон|5|0
183484|2022-07-06T05:27:25.533690|admins|через телефон|0|0
183483|2022-07-06T05:24:59.012989|admins|через телефон|5|0
183482|2022-07-06T05:23:38.774820|admins|через телефон|5|0
183481|2022-07-06T05:22:13.992916|admins|через телефон|2|0
183480|2022-07-06T05:19:20.810246|admins|через телефон|1|0
183479|2022-07-06T05:18:30.574928|admins|через телефон|5|0
183478|2022-07-06T05:15:53.262548|admins|через телефон|1|0
183477|2022-07-06T05:15:36.639200|admins|через телефон|3|0
183476|2022-07-06T05:13:18.165068|admins|через телефон|1|0
183475|2022-07-06T05:12:19.284872|admins|через телефон|1|0
183474|2022-07-06T05:10:25.252680|admins|через телефон|1|0
183473|2022-07-06T05:09:41.585242|admins|через телефон|1|0
183472|2022-07-06T05:03:42.552743|admins|через телефон|1|0
183471|2022-07-06T05:01:15.159927|admins|через телефон|2|0
183470|2022-07-06T04:59:07.025532|admins|через телефон|2|0
183469|2022-07-06T04:58:31.212661|admins|через телефон|1|0
183468|2022-07-06T04:57:23.605803|admins|через телефон|1|0
183467|2022-07-06T04:56:16.569691|admins|через телефон|0|0
183466|2022-07-06T04:55:39.228932|admins|через телефон|3|0
183464|2022-07-06T04:54:33.209501|admins|через телефон|0|0
183463|2022-07-06T04:51:35.538071|admins|через телефон|2|0
183462|2022-07-06T04:48:53.874924|admins|через телефон|4|0
183461|2022-07-06T04:48:29.904737|admins|через телефон|2|0
183460|2022-07-06T04:47:09.327506|admins|через телефон|2|0
183459|2022-07-06T04:46:58.718103|admins|через телефон|5|0
183458|2022-07-06T04:43:41.502658|admins|через телефон|1|0
183457|2022-07-06T04:40:59.607046|admins|через телефон|0|0
183456|2022-07-06T04:40:56.065942|admins|через телефон|0|0
183455|2022-07-06T04:40:04.261125|admins|через телефон|0|0
183454|2022-07-06T04:38:33.344953|admins|через телефон|5|0
183453|2022-07-06T04:38:19.358791|admins|через телефон|5|0
183452|2022-07-06T04:31:25.896672|admins|через телефон|0|0
183451|2022-07-06T04:30:46.155525|admins|через телефон|1|0
183450|2022-07-06T04:29:09.237548|admins|через телефон|1|0
183449|2022-07-06T04:28:01.734044|admins|через телефон|2|0
183448|2022-07-06T04:27:05.824351|admins|через телефон|0|0
183447|2022-07-06T04:26:12.483774|admins|через телефон|1|0
183446|2022-07-06T04:25:52.372362|admins|через телефон|1|0
183445|2022-07-06T04:25:00.119223|admins|через телефон|5|0
183444|2022-07-06T04:23:43.256134|admins|через телефон|1|0
183443|2022-07-06T04:23:16.482408|admins|через телефон|0|0
183442|2022-07-06T04:20:14.317327|admins|через телефон|1|0
183441|2022-07-06T04:19:12.453622|admins|через телефон|1|0
183440|2022-07-06T04:18:45.834698|admins|через телефон|0|0
183439|2022-07-06T04:18:17.774848|admins|через телефон|0|0
183438|2022-07-06T04:15:42.436880|admins|через телефон|5|0
183437|2022-07-06T04:12:19.840547|admins|через телефон|4|0
183436|2022-07-06T04:09:51.061319|admins|через телефон|5|0
183435|2022-07-06T04:07:53.297862|admins|через телефон|1|0
183434|2022-07-06T04:04:25.696267|admins|через телефон|5|0
183433|2022-07-06T04:03:07.902433|admins|через телефон|3|0
183432|2022-07-06T04:02:24.686893|admins|через телефон|2|0
183431|2022-07-06T04:00:11.159013|admins|через телефон|1|0
183430|2022-07-06T04:00:05.035956|admins|через телефон|3|0
183429|2022-07-06T03:59:05.072044|admins|через телефон|2|0
183428|2022-07-06T03:58:39.804687|admins|через телефон|3|0
183427|2022-07-06T03:57:47.942312|admins|через телефон|2|0
183426|2022-07-06T03:57:46.620367|admins|через телефон|2|0
183425|2022-07-06T03:57:44.975204|admins|через телефон|5|0
183424|2022-07-06T03:56:30.822710|admins|через телефон|2|0
183423|2022-07-06T03:55:30.681480|admins|через телефон|5|0
183422|2022-07-06T03:55:21.768567|admins|через телефон|1|0
183421|2022-07-06T03:54:34.664882|admins|через телефон|5|0
183420|2022-07-06T03:54:18.502133|admins|через телефон|2|0
183419|2022-07-06T03:52:22.539062|admins|через телефон|4|0
183418|2022-07-06T03:51:44.525139|admins|через телефон|5|0
183417|2022-07-06T03:51:01.046407|admins|через телефон|3|0
183416|2022-07-06T03:50:34.955624|admins|через телефон|5|0
183415|2022-07-06T03:49:56.798173|admins|через телефон|0|0
183414|2022-07-06T03:49:21.129397|admins|через телефон|0|0
183413|2022-07-06T03:48:13.394891|admins|через телефон|2|0
183412|2022-07-06T03:47:41.122165|admins|через телефон|1|0
183411|2022-07-06T03:47:28.076492|admins|через телефон|1|0
183410|2022-07-06T03:47:23.035536|admins|через телефон|0|0
183409|2022-07-06T03:45:36.957224|admins|через телефон|2|0
183408|2022-07-06T03:44:58.578565|admins|через телефон|0|0
183407|2022-07-06T03:43:09.324221|admins|через телефон|1|0
183406|2022-07-06T03:43:05.201233|admins|через телефон|5|0
183405|2022-07-06T03:40:43.296977|admins|через телефон|2|0
183404|2022-07-06T03:39:29.844143|admins|через телефон|1|0
183403|2022-07-06T03:38:28.833629|admins|через телефон|0|0
183402|2022-07-06T03:37:14.315563|admins|через телефон|2|0
183401|2022-07-06T03:32:37.910287|admins|через телефон|4|0
183400|2022-07-06T03:30:51.364841|admins|через телефон|5|0
183399|2022-07-06T03:24:42.763864|admins|через телефон|4|0
183398|2022-07-06T03:24:18.164936|admins|через телефон|2|0
183397|2022-07-06T03:18:55.076299|admins|через телефон|2|0
183396|2022-07-06T03:17:53.923978|admins|через телефон|0|0
183395|2022-07-06T03:16:49.561024|admins|через телефон|1|0
183394|2022-07-06T03:16:35.412187|admins|через телефон|5|0
183393|2022-07-06T03:16:00.566592|admins|через телефон|0|0
183392|2022-07-06T03:15:53.049631|admins|через телефон|1|0
183391|2022-07-06T03:13:24.893422|admins|через телефон|1|0
183390|2022-07-06T03:11:15.520598|admins|через телефон|1|0
183389|2022-07-06T03:10:46.261785|admins|через телефон|0|0
183388|2022-07-06T03:09:44.849671|admins|через телефон|1|0
183387|2022-07-06T03:09:41.696137|admins|через телефон|5|0
183386|2022-07-06T03:08:46.423360|admins|через телефон|3|0
183385|2022-07-06T03:07:22.273197|admins|через телефон|3|0
183384|2022-07-06T03:03:26.908635|admins|через телефон|2|0
183383|2022-07-06T02:59:59.657178|admins|через телефон|3|0
183382|2022-07-06T02:56:54.611119|admins|через телефон|3|0
183381|2022-07-06T02:55:04.390368|admins|через телефон|0|0
183380|2022-07-06T02:53:47.573350|admins|через телефон|5|0
