id задачи|Способ связи|Дата создания|Платформа|Кол-во откликов|Кол-во прематчей
148043|через телефон|2022-04-08T07:40:27.012099|admins|2|2
148042|через телефон|2022-04-08T07:39:53.895175|admins|0|0
148041|через телефон|2022-04-08T07:36:51.210709|admins|3|3
148040|через телефон|2022-04-08T07:26:59.960426|admins|4|4
148039|через телефон|2022-04-08T07:19:54.213203|admins|3|3
148038|через телефон|2022-04-08T07:19:43.415121|admins|0|0
148037|через телефон|2022-04-08T07:16:21.069092|admins|2|2
148036|через телефон|2022-04-08T07:14:58.405041|admins|0|0
148035|через приложение|2022-04-08T07:13:21.555608|android|0|0
148034|через телефон|2022-04-08T07:11:42.266724|admins|1|1
148033|через телефон|2022-04-08T07:08:18.454206|admins|0|0
148032|через телефон|2022-04-08T07:04:20.055739|admins|0|0
148031|через телефон|2022-04-08T07:01:19.427136|admins|1|1
148030|через телефон|2022-04-08T06:56:23.858389|admins|2|2
148029|через телефон|2022-04-08T06:55:47.489319|admins|0|0
148028|через телефон|2022-04-08T06:52:33.772599|admins|4|4
148027|через телефон|2022-04-08T06:47:23.790358|admins|3|3
148026|через телефон|2022-04-08T06:46:58.632519|admins|0|0
148025|через телефон|2022-04-08T06:45:40.340295|admins|0|0
148024|через телефон|2022-04-08T06:43:06.189859|admins|0|0
148023|через телефон|2022-04-08T06:40:35.086504|admins|1|1
148022|через телефон|2022-04-08T06:40:32.378738|admins|0|0
148021|через телефон|2022-04-08T06:39:39.077307|admins|3|3
148020|через телефон|2022-04-08T06:39:07.280685|admins|2|2
148019|через телефон|2022-04-08T06:38:26.541577|admins|0|0
148018|через телефон|2022-04-08T06:38:03.395969|admins|0|0
148017|через телефон|2022-04-08T06:36:14.479563|admins|0|0
148016|через телефон|2022-04-08T06:34:29.035604|admins|1|1
148015|через телефон|2022-04-08T06:25:06.471114|admins|1|1
148014|через телефон|2022-04-08T06:19:49.308009|admins|4|4
148013|через телефон|2022-04-08T06:13:48.034236|admins|1|1
148012|через телефон|2022-04-08T06:12:33.913293|admins|1|1
148011|через телефон|2022-04-08T06:07:56.465677|admins|0|0
148010|через телефон|2022-04-08T06:06:51.089203|admins|0|0
148009|через телефон|2022-04-08T06:03:36.731999|admins|0|0
148008|через телефон|2022-04-08T06:01:04.748620|admins|0|0
148007|через телефон|2022-04-08T05:57:52.939448|admins|0|0
148006|через телефон|2022-04-08T05:57:04.341702|admins|0|0
148005|через телефон|2022-04-08T05:56:18.142860|admins|0|0
148004|через телефон|2022-04-08T05:49:31.645452|admins|1|1
148003|через телефон|2022-04-08T05:48:58.675336|admins|0|0
148002|через телефон|2022-04-08T05:47:28.875327|admins|0|0
148001|через телефон|2022-04-08T05:45:34.749866|admins|5|5
148000|через телефон|2022-04-08T05:42:36.030365|admins|2|2
147999|через телефон|2022-04-08T05:40:36.658903|admins|0|0
147998|через телефон|2022-04-08T05:37:51.145051|admins|2|2
147997|через телефон|2022-04-08T05:36:35.749879|admins|0|0
147996|через телефон|2022-04-08T05:35:07.726321|admins|0|0
147995|через телефон|2022-04-08T05:33:13.752242|admins|0|0
147994|через телефон|2022-04-08T05:31:58.769516|admins|2|2
147993|через телефон|2022-04-08T05:31:37.070943|admins|5|5
147992|через телефон|2022-04-08T05:30:07.696703|admins|2|2
147991|через телефон|2022-04-08T05:29:41.139323|admins|1|1
147990|через телефон|2022-04-08T05:28:09.191466|admins|1|1
147989|через телефон|2022-04-08T05:26:16.060049|admins|2|2
147988|через телефон|2022-04-08T05:24:10.190427|admins|4|4
147987|через телефон|2022-04-08T05:21:47.099371|admins|3|2
147986|через телефон|2022-04-08T05:18:40.395032|admins|0|0
147985|через телефон|2022-04-08T05:15:38.011378|admins|1|1
147984|через телефон|2022-04-08T05:15:09.218459|admins|1|1
147983|через телефон|2022-04-08T05:14:24.558125|admins|2|2
147982|через телефон|2022-04-08T05:11:35.812118|admins|1|1
147981|через телефон|2022-04-08T05:09:49.730228|admins|0|0
147980|через телефон|2022-04-08T05:04:21.810527|admins|3|3
147979|через телефон|2022-04-08T05:02:19.019126|admins|1|1
147978|через телефон|2022-04-08T04:59:56.911018|admins|1|1
147977|через телефон|2022-04-08T04:59:38.164433|admins|1|1
147976|через телефон|2022-04-08T04:59:23.407749|admins|1|1
147975|через телефон|2022-04-08T04:53:30.307952|admins|3|3
147974|через телефон|2022-04-08T04:52:41.381624|admins|1|1
147973|через телефон|2022-04-08T04:52:21.532981|admins|0|0
147972|через телефон|2022-04-08T04:47:47.249049|admins|0|0
147971|через телефон|2022-04-08T04:46:35.427525|admins|0|0
147970|через телефон|2022-04-08T04:46:06.756157|admins|1|1
147969|через телефон|2022-04-08T04:44:07.463099|admins|4|4
147968|через телефон|2022-04-08T04:36:42.470678|admins|1|1
147967|через телефон|2022-04-08T04:32:02.048275|admins|3|3
147966|через телефон|2022-04-08T04:28:00.791792|admins|0|0
147965|через телефон|2022-04-08T04:27:35.519986|admins|0|0
147964|через телефон|2022-04-08T04:27:30.145034|admins|1|1
147963|через телефон|2022-04-08T04:27:10.983680|admins|1|1
147962|через телефон|2022-04-08T04:25:28.782356|admins|1|1
147961|через телефон|2022-04-08T04:21:35.358407|admins|5|5
147960|через телефон|2022-04-08T04:21:31.728205|admins|1|1
147959|через телефон|2022-04-08T04:19:37.107349|admins|1|1
147958|через телефон|2022-04-08T04:17:58.776870|admins|1|1
147957|через телефон|2022-04-08T04:16:19.018281|admins|4|4
147956|через телефон|2022-04-08T04:13:40.239118|admins|5|4
147955|через телефон|2022-04-08T04:13:31.480641|admins|0|0
147954|через телефон|2022-04-08T04:09:47.392811|admins|0|0
147953|через телефон|2022-04-08T04:09:16.735748|admins|0|0
147952|через телефон|2022-04-08T04:07:29.361815|admins|1|1
147951|через телефон|2022-04-08T04:04:03.161382|admins|4|4
147950|через телефон|2022-04-08T04:02:32.998550|admins|0|0
147949|через телефон|2022-04-08T04:01:15.510944|admins|0|0
147948|через телефон|2022-04-08T04:00:23.817260|admins|0|0
147947|через телефон|2022-04-08T03:59:45.157034|admins|1|1
147946|через телефон|2022-04-08T03:57:24.302143|admins|1|1
147945|через телефон|2022-04-08T03:46:16.233458|admins|0|0
147944|через телефон|2022-04-08T03:42:53.923964|admins|0|0
147943|через телефон|2022-04-08T03:41:04.746310|admins|0|0
147942|через телефон|2022-04-08T03:38:08.300945|admins|0|0
147941|через телефон|2022-04-08T03:35:31.187390|admins|0|0
147940|через телефон|2022-04-08T03:30:53.688575|admins|4|4
147939|через телефон|2022-04-08T03:29:12.280643|admins|1|1
147938|через телефон|2022-04-08T03:27:33.155324|admins|2|2
147937|через телефон|2022-04-08T03:26:52.561536|admins|0|0
147936|через телефон|2022-04-08T03:26:14.518535|admins|4|4
147935|через телефон|2022-04-08T03:24:50.023094|admins|0|0
147934|через телефон|2022-04-08T03:22:00.389159|admins|0|0
147933|через телефон|2022-04-08T03:20:43.529152|admins|0|0
147932|через телефон|2022-04-08T03:19:53.419628|admins|0|0
147931|через телефон|2022-04-08T03:18:06.207875|admins|0|0
147930|через телефон|2022-04-08T03:11:49.272234|admins|0|0
147929|через телефон|2022-04-08T03:10:18.356092|admins|2|2
147928|через телефон|2022-04-08T03:09:59.473886|admins|5|4
147927|через телефон|2022-04-08T03:07:40.536544|admins|4|4
147926|через телефон|2022-04-08T03:05:07.227173|admins|3|3
147925|через телефон|2022-04-08T03:04:27.278331|admins|3|3
147924|через телефон|2022-04-08T03:04:00.312316|admins|2|2
147923|через телефон|2022-04-08T03:03:43.551694|admins|0|0
147922|через телефон|2022-04-08T03:01:14.283277|admins|5|5
147921|через телефон|2022-04-08T02:59:57.309735|admins|2|2
147920|через телефон|2022-04-08T02:57:25.139973|admins|2|2
147919|через телефон|2022-04-08T02:55:08.132517|admins|1|1
147918|через телефон|2022-04-08T02:53:22.968654|admins|5|5
147917|через телефон|2022-04-08T02:53:04.577478|admins|1|1
147916|через телефон|2022-04-08T02:48:44.690440|admins|0|0
147915|через телефон|2022-04-08T02:48:31.157259|admins|0|0
147914|через телефон|2022-04-08T02:45:35.944563|admins|0|0
147913|через телефон|2022-04-08T02:42:01.127206|admins|4|4
147912|через телефон|2022-04-08T02:38:13.805551|admins|0|0
147911|через телефон|2022-04-08T02:32:21.646903|admins|1|1
147910|через телефон|2022-04-08T02:30:38.433991|admins|1|1
147909|через телефон|2022-04-08T02:30:23.351443|admins|1|1
147908|через телефон|2022-04-08T02:29:23.422810|admins|0|0
147907|через телефон|2022-04-08T02:29:10.984790|admins|4|4
147906|через телефон|2022-04-08T02:28:15.676567|admins|4|4
147905|через телефон|2022-04-08T02:27:18.845089|admins|0|0
147904|через телефон|2022-04-08T02:23:51.846015|admins|3|3
147903|через телефон|2022-04-08T02:22:47.018429|admins|2|2
147902|через телефон|2022-04-08T02:21:02.758265|admins|1|1
147901|через телефон|2022-04-08T02:20:55.687995|admins|1|1
147900|через телефон|2022-04-08T02:17:17.409507|admins|5|5
147899|через телефон|2022-04-08T02:14:24.551352|admins|2|2
147898|через телефон|2022-04-08T02:13:14.619388|admins|0|0
147897|через телефон|2022-04-08T02:08:41.024304|admins|1|1
147896|через телефон|2022-04-08T02:05:51.537382|android|2|2
147895|через телефон|2022-04-08T02:03:43.660641|admins|0|0
147894|через телефон|2022-04-08T01:58:40.536156|admins|1|1
147893|через телефон|2022-04-08T01:57:00.948099|admins|2|2
147892|через телефон|2022-04-08T01:55:47.482988|admins|1|1
147891|через телефон|2022-04-08T01:49:39.385234|admins|0|0
147890|через телефон|2022-04-08T01:39:43.496733|admins|0|0
147889|через телефон|2022-04-08T01:37:22.686361|admins|1|1
147888|через телефон|2022-04-08T01:35:49.473130|admins|1|1
147887|через телефон|2022-04-08T01:29:32.710929|admins|1|1
147886|через телефон|2022-04-08T01:28:58.640267|admins|0|0
147885|через телефон|2022-04-08T01:26:58.438990|admins|0|0
147884|через телефон|2022-04-08T01:26:52.677546|admins|0|0
147883|через телефон|2022-04-08T01:23:41.957807|admins|3|3
147882|через телефон|2022-04-08T01:22:12.438647|admins|4|4
147881|через телефон|2022-04-08T01:20:22.285921|admins|1|0
147880|через телефон|2022-04-08T01:17:08.786157|admins|1|1
147879|через телефон|2022-04-08T01:14:57.354708|admins|5|5
147878|через телефон|2022-04-08T01:14:30.021350|admins|0|0
147877|через телефон|2022-04-08T01:09:33.570822|admins|0|0
147876|через телефон|2022-04-08T01:06:43.817411|admins|1|1
147875|через телефон|2022-04-08T01:04:51.085815|admins|0|0
147874|через телефон|2022-04-08T01:02:13.121023|admins|0|0
147873|через телефон|2022-04-08T01:00:03.646512|admins|4|4
147872|через телефон|2022-04-08T00:42:03.874350|admins|1|1
147871|через телефон|2022-04-08T00:40:10.417514|admins|1|1
147870|через телефон|2022-04-08T00:36:04.783641|admins|1|1
147869|через телефон|2022-04-08T00:32:52.618781|admins|3|3
